ID,PLANILLA,DISENO,PISO,DIRECCION,D+0.25L,Tx(s),Ty(s),Qmin,Qmax,Qx[tonf],Qy[tonf],AREA PLANTA,MURO,L [cm],xi [cm],yi [cm],Espaciamiento de clavos [cm],Cantidad de Tableros OSB,#PPDD de Borde externos,#PPDD de Borde internos,Espaciamiento,# PPDD total,Diametro ATS [cm],Unnamed: 24,Unnamed: 25
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,3,X,88067.45302715202,0.4231977533005732,0.37588715245756077,,,71.53055375364951,71.53055375364951,2526612.8517,8.1,127,826.8,1072.4,5,2,2,1,23.5,7,3.175,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,3,X,88067.45302715202,0.4231977533005732,0.37588715245756077,,,71.53055375364951,71.53055375364951,2526612.8517,8.2,127,1506.8,1072.4,5,2,2,1,23.5,7,3.175,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,3,X,88067.45302715202,0.4231977533005732,0.37588715245756077,,,71.53055375364951,71.53055375364951,2526612.8517,9.1,120,333.6,1195.2,5,2,2,1,23.5,6,3.175,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,3,X,88067.45302715202,0.4231977533005732,0.37588715245756077,,,71.53055375364951,71.53055375364951,2526612.8517,9.2,120,2011.2,1195.2,5,2,2,1,23.5,6,3.175,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,1.1,120,333.6,0.0,5,2,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,1.2,120,2011.2,0.0,5,2,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,2.1,127,826.8,122.8,5,2,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,2.2,280,1090.4,122.8,5,2,2,1,23.5,11,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,2.3,127,1506.8,122.8,5,2,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,3.1,205,122.3,323.8,5,2,2,1,23.5,9,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,3.2,205,2133.5,323.8,5,2,2,1,23.5,9,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,4.1,169,412.6,427.6,5,2,1,1,23.5,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,4.2,169,1879.2,427.6,5,2,1,1,23.5,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,5.1,540,-6.9,597.6,5,2,2,1,23.5,17,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,5.2,540,550.0999999999999,597.6,5,2,2,1,23.5,17,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,5.3,540,1370.4,597.6,5,2,2,1,23.5,17,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,5.4,540,1927.4,597.6,5,2,2,1,23.5,17,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,6.1,169,412.6,767.6,5,2,1,1,23.5,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,6.2,169,1879.2,767.6,5,2,1,1,23.5,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,7.1,205,122.3,871.4,5,2,2,1,23.5,9,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,7.2,205,2133.5,871.4,5,2,2,1,23.5,9,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,8.1,127,826.8,1072.4,5,2,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,8.2,127,1506.8,1072.4,5,2,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,9.1,120,333.6,1195.2,5,2,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,3,X,87507.38951435202,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8517,9.2,120,2011.2,1195.2,5,2,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,1.1,120,333.6,0.0,5,2,1,1,23.5,5,2.8575,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,1.2,120,2011.2,0.0,5,2,1,1,23.5,5,2.8575,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,2.1,127,826.8,122.8,5,1,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,2.2,280,1090.4,122.8,5,1,1,1,23.5,9,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,2.3,127,1506.8,122.8,5,1,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,3.1,205,122.3,323.8,5,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,3.2,205,2133.5,323.8,5,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,4.1,169,412.6,427.6,5,1,1,1,23.5,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,4.2,169,1879.2,427.6,5,1,1,1,23.5,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,5.1,540,-6.9,597.6,5,2,2,1,23.5,17,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,5.2,540,550.0999999999999,597.6,5,2,2,1,23.5,17,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,5.3,540,1370.4,597.6,5,2,2,1,23.5,17,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,5.4,540,1927.4,597.6,5,2,2,1,23.5,17,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,6.1,169,412.6,767.6,5,1,1,1,23.5,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,6.2,169,1879.2,767.6,5,1,1,1,23.5,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,7.1,205,122.3,871.4,5,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,7.2,205,2133.5,871.4,5,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,8.1,127,826.8,1072.4,5,1,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,8.2,127,1506.8,1072.4,5,1,1,1,23.5,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,9.1,120,333.6,1195.2,5,2,1,1,23.5,5,2.8575,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,3,X,88075.81168505202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8517,9.2,120,2011.2,1195.2,5,2,1,1,23.5,5,2.8575,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,1.1,120,333.6,0.0,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,1.2,120,2011.2,0.0,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,2.1,127,826.8,122.8,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,2.2,280,1090.4,122.8,10,1,1,1,20.0,9,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,2.3,127,1506.8,122.8,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,3.1,205,122.3,323.8,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,3.2,205,2133.5,323.8,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,4.1,169,412.6,427.6,15,1,1,1,20.0,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,4.2,169,1879.2,427.6,15,1,1,1,20.0,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,5.1,540,-6.9,597.6,5,1,1,1,23.5,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,5.2,540,550.0999999999999,597.6,5,1,1,1,23.5,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,5.3,540,1370.4,597.6,5,1,1,1,23.5,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,5.4,540,1927.4,597.6,5,1,1,1,23.5,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,6.1,169,412.6,767.6,15,1,1,1,20.0,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,6.2,169,1879.2,767.6,15,1,1,1,20.0,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,7.1,205,122.3,871.4,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,7.2,205,2133.5,871.4,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,8.1,127,826.8,1072.4,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,8.2,127,1506.8,1072.4,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,9.1,120,333.6,1195.2,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,3,X,86550.30719825202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8517,9.2,120,2011.2,1195.2,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,1.1,120,333.6,0.0,5,2,1,1,20.0,5,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,1.2,120,2011.2,0.0,5,2,1,1,20.0,5,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,2.1,127,826.8,122.8,5,2,1,1,20.0,5,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,2.2,280,1090.4,122.8,5,1,1,1,20.0,9,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,2.3,127,1506.8,122.8,5,2,1,1,20.0,5,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,3.1,205,122.3,323.8,5,2,1,1,20.0,7,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,3.2,205,2133.5,323.8,5,2,1,1,20.0,7,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,4.1,169,412.6,427.6,5,2,1,1,20.0,6,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,4.2,169,1879.2,427.6,5,2,1,1,20.0,6,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,5.1,540,-6.9,597.6,10,1,1,1,20.0,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,5.2,540,550.0999999999999,597.6,10,1,1,1,20.0,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,5.3,540,1370.4,597.6,10,1,1,1,20.0,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,5.4,540,1927.4,597.6,10,1,1,1,20.0,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,6.1,169,412.6,767.6,5,2,1,1,20.0,6,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,6.2,169,1879.2,767.6,5,2,1,1,20.0,6,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,7.1,205,122.3,871.4,5,2,1,1,20.0,7,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,7.2,205,2133.5,871.4,5,2,1,1,20.0,7,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,8.1,127,826.8,1072.4,5,2,1,1,20.0,5,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,8.2,127,1506.8,1072.4,5,2,1,1,20.0,5,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,9.1,120,333.6,1195.2,5,2,1,1,20.0,5,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,3,X,87391.50462545201,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8517,9.2,120,2011.2,1195.2,5,2,1,1,20.0,5,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,1.1,120,333.6,0.0,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,1.2,120,2011.2,0.0,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,2.1,127,826.8,122.8,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,2.2,280,1090.4,122.8,10,1,1,1,20.0,9,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,2.3,127,1506.8,122.8,15,1,1,1,20.0,5,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,3.1,205,122.3,323.8,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,3.2,205,2133.5,323.8,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,4.1,169,412.6,427.6,15,1,1,1,20.0,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,4.2,169,1879.2,427.6,15,1,1,1,20.0,6,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,5.1,540,-6.9,597.6,5,1,1,1,23.5,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,5.2,540,550.0999999999999,597.6,5,1,1,1,23.5,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,5.3,540,1370.4,597.6,5,1,1,1,23.5,16,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,3,X,86550.30719825202,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8517,5.4,540,1927.4,597.6,5,1,1,1,23.5,16,1.27,,
